dept_id,state_id,cat_id,d,date,event_name_1,event_type_1,value_sales,sell_price
HOBBIES_1,CA,HOBBIES,d_1317,2014-09-06,"","",455,6.60987745098039
HOBBIES_1,CA,HOBBIES,d_1318,2014-09-07,"","",440,6.60987745098039
HOBBIES_1,CA,HOBBIES,d_1319,2014-09-08,"","",329,6.60987745098039
HOBBIES_1,CA,HOBBIES,d_132,2011-06-09,"","",342,5.25650246305419
HOBBIES_1,CA,HOBBIES,d_1320,2014-09-09,"","",448,6.60987745098039
HOBBIES_1,CA,HOBBIES,d_1321,2014-09-10,"","",410,6.60987745098039
HOBBIES_1,CA,HOBBIES,d_1322,2014-09-11,"","",331,6.60987745098039
HOBBIES_1,CA,HOBBIES,d_1323,2014-09-12,"","",485,6.60987745098039
HOBBIES_1,CA,HOBBIES,d_1324,2014-09-13,"","",568,6.60139364303179
HOBBIES_1,CA,HOBBIES,d_1325,2014-09-14,"","",515,6.60139364303179
HOBBIES_1,CA,HOBBIES,d_1326,2014-09-15,"","",410,6.60139364303179
HOBBIES_1,CA,HOBBIES,d_1327,2014-09-16,"","",286,6.60139364303179
HOBBIES_1,CA,HOBBIES,d_1328,2014-09-17,"","",440,6.60139364303179
HOBBIES_1,CA,HOBBIES,d_1329,2014-09-18,"","",346,6.60139364303179
HOBBIES_1,CA,HOBBIES,d_133,2011-06-10,"","",481,5.25650246305419
HOBBIES_1,CA,HOBBIES,d_1330,2014-09-19,"","",460,6.60139364303179
HOBBIES_1,CA,HOBBIES,d_1331,2014-09-20,"","",494,6.60139364303179
HOBBIES_1,CA,HOBBIES,d_1332,2014-09-21,"","",460,6.60139364303179
HOBBIES_1,CA,HOBBIES,d_1333,2014-09-22,"","",293,6.60139364303179
HOBBIES_1,CA,HOBBIES,d_1334,2014-09-23,"","",353,6.60139364303179
HOBBIES_1,CA,HOBBIES,d_1335,2014-09-24,"","",302,6.60139364303179
HOBBIES_1,CA,HOBBIES,d_1336,2014-09-25,"","",415,6.60139364303179
HOBBIES_1,CA,HOBBIES,d_1337,2014-09-26,"","",319,6.60139364303179
HOBBIES_1,CA,HOBBIES,d_1338,2014-09-27,"","",514,6.60168704156479
HOBBIES_1,CA,HOBBIES,d_1339,2014-09-28,"","",484,6.60168704156479
HOBBIES_1,CA,HOBBIES,d_134,2011-06-11,"","",556,5.25759803921569
HOBBIES_1,CA,HOBBIES,d_1340,2014-09-29,"","",398,6.60168704156479
HOBBIES_1,CA,HOBBIES,d_1341,2014-09-30,"","",434,6.60168704156479
HOBBIES_1,CA,HOBBIES,d_1342,2014-10-01,"","",372,6.60168704156479
HOBBIES_1,CA,HOBBIES,d_1343,2014-10-02,"","",428,6.60168704156479
HOBBIES_1,CA,HOBBIES,d_1344,2014-10-03,"","",425,6.60168704156479
HOBBIES_1,CA,HOBBIES,d_1345,2014-10-04,EidAlAdha,Religious,578,6.61141809290954
HOBBIES_1,CA,HOBBIES,d_1346,2014-10-05,"","",442,6.61141809290954
HOBBIES_1,CA,HOBBIES,d_1347,2014-10-06,"","",473,6.61141809290954
HOBBIES_1,CA,HOBBIES,d_1348,2014-10-07,"","",337,6.61141809290954
HOBBIES_1,CA,HOBBIES,d_1349,2014-10-08,"","",406,6.61141809290954
HOBBIES_1,CA,HOBBIES,d_135,2011-06-12,NBAFinalsEnd,Sporting,369,5.25759803921569
HOBBIES_1,CA,HOBBIES,d_1350,2014-10-09,"","",389,6.61141809290954
HOBBIES_1,CA,HOBBIES,d_1351,2014-10-10,"","",482,6.61141809290954
HOBBIES_1,CA,HOBBIES,d_1352,2014-10-11,"","",468,6.61110024449878
HOBBIES_1,CA,HOBBIES,d_1353,2014-10-12,"","",432,6.61110024449878
HOBBIES_1,CA,HOBBIES,d_1354,2014-10-13,ColumbusDay,National,400,6.61110024449878
HOBBIES_1,CA,HOBBIES,d_1355,2014-10-14,"","",401,6.61110024449878
HOBBIES_1,CA,HOBBIES,d_1356,2014-10-15,"","",439,6.61110024449878
HOBBIES_1,CA,HOBBIES,d_1357,2014-10-16,"","",273,6.61110024449878
HOBBIES_1,CA,HOBBIES,d_1358,2014-10-17,"","",548,6.61110024449878
HOBBIES_1,CA,HOBBIES,d_1359,2014-10-18,"","",632,6.61141809290954
HOBBIES_1,CA,HOBBIES,d_136,2011-06-13,"","",438,5.25759803921569
HOBBIES_1,CA,HOBBIES,d_1360,2014-10-19,"","",398,6.61141809290954
HOBBIES_1,CA,HOBBIES,d_1361,2014-10-20,"","",426,6.61141809290954
HOBBIES_1,CA,HOBBIES,d_1362,2014-10-21,"","",455,6.61141809290954
HOBBIES_1,CA,HOBBIES,d_1363,2014-10-22,"","",389,6.61141809290954
HOBBIES_1,CA,HOBBIES,d_1364,2014-10-23,"","",339,6.61141809290954
HOBBIES_1,CA,HOBBIES,d_1365,2014-10-24,"","",387,6.61141809290954
HOBBIES_1,CA,HOBBIES,d_1366,2014-10-25,"","",562,6.6060391198044
HOBBIES_1,CA,HOBBIES,d_1367,2014-10-26,"","",439,6.6060391198044
HOBBIES_1,CA,HOBBIES,d_1368,2014-10-27,"","",458,6.6060391198044
HOBBIES_1,CA,HOBBIES,d_1369,2014-10-28,"","",512,6.6060391198044
HOBBIES_1,CA,HOBBIES,d_137,2011-06-14,"","",449,5.25759803921569
HOBBIES_1,CA,HOBBIES,d_1370,2014-10-29,"","",396,6.6060391198044
HOBBIES_1,CA,HOBBIES,d_1371,2014-10-30,"","",393,6.6060391198044
HOBBIES_1,CA,HOBBIES,d_1372,2014-10-31,Halloween,Cultural,368,6.6060391198044
HOBBIES_1,CA,HOBBIES,d_1373,2014-11-01,"","",902,6.6060391198044
HOBBIES_1,CA,HOBBIES,d_1374,2014-11-02,"","",508,6.6060391198044
HOBBIES_1,CA,HOBBIES,d_1375,2014-11-03,"","",500,6.6060391198044
HOBBIES_1,CA,HOBBIES,d_1376,2014-11-04,"","",401,6.6060391198044
HOBBIES_1,CA,HOBBIES,d_1377,2014-11-05,"","",327,6.6060391198044
HOBBIES_1,CA,HOBBIES,d_1378,2014-11-06,"","",459,6.6060391198044
HOBBIES_1,CA,HOBBIES,d_1379,2014-11-07,"","",488,6.6060391198044
HOBBIES_1,CA,HOBBIES,d_138,2011-06-15,"","",279,5.25759803921569
HOBBIES_1,CA,HOBBIES,d_1380,2014-11-08,"","",493,6.6060391198044
HOBBIES_1,CA,HOBBIES,d_1381,2014-11-09,"","",504,6.6060391198044
HOBBIES_1,CA,HOBBIES,d_1382,2014-11-10,"","",379,6.6060391198044
HOBBIES_1,CA,HOBBIES,d_1383,2014-11-11,VeteransDay,National,422,6.6060391198044
HOBBIES_1,CA,HOBBIES,d_1384,2014-11-12,"","",377,6.6060391198044
HOBBIES_1,CA,HOBBIES,d_1385,2014-11-13,"","",377,6.6060391198044
HOBBIES_1,CA,HOBBIES,d_1386,2014-11-14,"","",464,6.6060391198044
HOBBIES_1,CA,HOBBIES,d_1387,2014-11-15,"","",571,6.6060391198044
HOBBIES_1,CA,HOBBIES,d_1388,2014-11-16,"","",572,6.6060391198044
HOBBIES_1,CA,HOBBIES,d_1389,2014-11-17,"","",401,6.6060391198044
HOBBIES_1,CA,HOBBIES,d_139,2011-06-16,"","",367,5.25759803921569
HOBBIES_1,CA,HOBBIES,d_1390,2014-11-18,"","",341,6.6060391198044
HOBBIES_1,CA,HOBBIES,d_1391,2014-11-19,"","",398,6.6060391198044
HOBBIES_1,CA,HOBBIES,d_1392,2014-11-20,"","",297,6.6060391198044
HOBBIES_1,CA,HOBBIES,d_1393,2014-11-21,"","",555,6.6060391198044
HOBBIES_1,CA,HOBBIES,d_1394,2014-11-22,"","",596,6.60540342298289
HOBBIES_1,CA,HOBBIES,d_1395,2014-11-23,"","",440,6.60540342298289
HOBBIES_1,CA,HOBBIES,d_1396,2014-11-24,"","",429,6.60540342298289
HOBBIES_1,CA,HOBBIES,d_1397,2014-11-25,"","",432,6.60540342298289
HOBBIES_1,CA,HOBBIES,d_1398,2014-11-26,"","",401,6.60540342298289
HOBBIES_1,CA,HOBBIES,d_1399,2014-11-27,Thanksgiving,National,113,6.60540342298289
HOBBIES_1,CA,HOBBIES,d_14,2011-02-11,"","",443,4.84757225433526
HOBBIES_1,CA,HOBBIES,d_140,2011-06-17,"","",484,5.25759803921569
HOBBIES_1,CA,HOBBIES,d_1400,2014-11-28,"","",299,6.60540342298289
HOBBIES_1,CA,HOBBIES,d_1401,2014-11-29,"","",521,6.61426829268293
HOBBIES_1,CA,HOBBIES,d_1402,2014-11-30,"","",513,6.61426829268293
HOBBIES_1,CA,HOBBIES,d_1403,2014-12-01,"","",593,6.61426829268293
HOBBIES_1,CA,HOBBIES,d_1404,2014-12-02,"","",356,6.61426829268293
HOBBIES_1,CA,HOBBIES,d_1405,2014-12-03,"","",371,6.61426829268293
HOBBIES_1,CA,HOBBIES,d_1406,2014-12-04,"","",403,6.61426829268293
HOBBIES_1,CA,HOBBIES,d_1407,2014-12-05,"","",461,6.61426829268293
HOBBIES_1,CA,HOBBIES,d_1408,2014-12-06,"","",621,6.61426829268293
HOBBIES_1,CA,HOBBIES,d_1409,2014-12-07,"","",458,6.61426829268293
HOBBIES_1,CA,HOBBIES,d_141,2011-06-18,"","",717,5.24995145631068
HOBBIES_1,CA,HOBBIES,d_1410,2014-12-08,"","",374,6.61426829268293
HOBBIES_1,CA,HOBBIES,d_1411,2014-12-09,"","",493,6.61426829268293
HOBBIES_1,CA,HOBBIES,d_1412,2014-12-10,"","",593,6.61426829268293
HOBBIES_1,CA,HOBBIES,d_1413,2014-12-11,"","",209,6.61426829268293
HOBBIES_1,CA,HOBBIES,d_1414,2014-12-12,"","",397,6.61426829268293
HOBBIES_1,CA,HOBBIES,d_1415,2014-12-13,"","",587,6.61060975609756
HOBBIES_1,CA,HOBBIES,d_1416,2014-12-14,"","",528,6.61060975609756
HOBBIES_1,CA,HOBBIES,d_1417,2014-12-15,"","",368,6.61060975609756
HOBBIES_1,CA,HOBBIES,d_1418,2014-12-16,"","",523,6.61060975609756
HOBBIES_1,CA,HOBBIES,d_1419,2014-12-17,"","",383,6.61060975609756
HOBBIES_1,CA,HOBBIES,d_142,2011-06-19,Father's day,Cultural,372,5.24995145631068
HOBBIES_1,CA,HOBBIES,d_1420,2014-12-18,"","",434,6.61060975609756
HOBBIES_1,CA,HOBBIES,d_1421,2014-12-19,"","",429,6.61060975609756
HOBBIES_1,CA,HOBBIES,d_1422,2014-12-20,"","",691,6.64070559610706
HOBBIES_1,CA,HOBBIES,d_1423,2014-12-21,"","",463,6.64070559610706
HOBBIES_1,CA,HOBBIES,d_1424,2014-12-22,"","",422,6.64070559610706
HOBBIES_1,CA,HOBBIES,d_1425,2014-12-23,"","",533,6.64070559610706
HOBBIES_1,CA,HOBBIES,d_1426,2014-12-24,Chanukah End,Religious,259,6.64070559610706
HOBBIES_1,CA,HOBBIES,d_1427,2014-12-25,Christmas,National,0,6.64070559610706
HOBBIES_1,CA,HOBBIES,d_1428,2014-12-26,"","",462,6.64070559610706
HOBBIES_1,CA,HOBBIES,d_1429,2014-12-27,"","",493,6.64395631067961
HOBBIES_1,CA,HOBBIES,d_143,2011-06-20,"","",316,5.24995145631068
HOBBIES_1,CA,HOBBIES,d_1430,2014-12-28,"","",399,6.64395631067961
HOBBIES_1,CA,HOBBIES,d_1431,2014-12-29,"","",478,6.64395631067961
HOBBIES_1,CA,HOBBIES,d_1432,2014-12-30,"","",402,6.64395631067961
HOBBIES_1,CA,HOBBIES,d_1433,2014-12-31,"","",479,6.64395631067961
HOBBIES_1,CA,HOBBIES,d_1434,2015-01-01,NewYear,National,291,6.64395631067961
HOBBIES_1,CA,HOBBIES,d_1435,2015-01-02,"","",521,6.64395631067961
HOBBIES_1,CA,HOBBIES,d_1436,2015-01-03,"","",495,6.65428915662651
HOBBIES_1,CA,HOBBIES,d_1437,2015-01-04,"","",562,6.65428915662651
HOBBIES_1,CA,HOBBIES,d_1438,2015-01-05,"","",525,6.65428915662651
HOBBIES_1,CA,HOBBIES,d_1439,2015-01-06,"","",427,6.65428915662651
HOBBIES_1,CA,HOBBIES,d_144,2011-06-21,"","",351,5.24995145631068
HOBBIES_1,CA,HOBBIES,d_1440,2015-01-07,OrthodoxChristmas,Religious,290,6.65428915662651
HOBBIES_1,CA,HOBBIES,d_1441,2015-01-08,"","",335,6.65428915662651
HOBBIES_1,CA,HOBBIES,d_1442,2015-01-09,"","",371,6.65428915662651
HOBBIES_1,CA,HOBBIES,d_1443,2015-01-10,"","",646,6.65428915662651
HOBBIES_1,CA,HOBBIES,d_1444,2015-01-11,"","",470,6.65428915662651
HOBBIES_1,CA,HOBBIES,d_1445,2015-01-12,"","",472,6.65428915662651
HOBBIES_1,CA,HOBBIES,d_1446,2015-01-13,"","",397,6.65428915662651
HOBBIES_1,CA,HOBBIES,d_1447,2015-01-14,"","",406,6.65428915662651
HOBBIES_1,CA,HOBBIES,d_1448,2015-01-15,"","",430,6.65428915662651
HOBBIES_1,CA,HOBBIES,d_1449,2015-01-16,"","",488,6.65428915662651
HOBBIES_1,CA,HOBBIES,d_145,2011-06-22,"","",377,5.24995145631068
HOBBIES_1,CA,HOBBIES,d_1450,2015-01-17,"","",577,6.65361445783133
HOBBIES_1,CA,HOBBIES,d_1451,2015-01-18,"","",422,6.65361445783133
HOBBIES_1,CA,HOBBIES,d_1452,2015-01-19,MartinLutherKingDay,National,520,6.65361445783133
HOBBIES_1,CA,HOBBIES,d_1453,2015-01-20,"","",293,6.65361445783133
HOBBIES_1,CA,HOBBIES,d_1454,2015-01-21,"","",358,6.65361445783133
HOBBIES_1,CA,HOBBIES,d_1455,2015-01-22,"","",257,6.65361445783133
HOBBIES_1,CA,HOBBIES,d_1456,2015-01-23,"","",478,6.65361445783133
HOBBIES_1,CA,HOBBIES,d_1457,2015-01-24,"","",623,6.65342168674699
HOBBIES_1,CA,HOBBIES,d_1458,2015-01-25,"","",493,6.65342168674699
HOBBIES_1,CA,HOBBIES,d_1459,2015-01-26,"","",327,6.65342168674699
HOBBIES_1,CA,HOBBIES,d_146,2011-06-23,"","",337,5.24995145631068
HOBBIES_1,CA,HOBBIES,d_1460,2015-01-27,"","",397,6.65342168674699
HOBBIES_1,CA,HOBBIES,d_1461,2015-01-28,"","",400,6.65342168674699
HOBBIES_1,CA,HOBBIES,d_1462,2015-01-29,"","",404,6.65342168674699
HOBBIES_1,CA,HOBBIES,d_1463,2015-01-30,"","",535,6.65342168674699
HOBBIES_1,CA,HOBBIES,d_1464,2015-01-31,"","",574,6.63886746987952
HOBBIES_1,CA,HOBBIES,d_1465,2015-02-01,SuperBowl,Sporting,548,6.63886746987952
HOBBIES_1,CA,HOBBIES,d_1466,2015-02-02,"","",405,6.63886746987952
HOBBIES_1,CA,HOBBIES,d_1467,2015-02-03,"","",468,6.63886746987952
HOBBIES_1,CA,HOBBIES,d_1468,2015-02-04,"","",353,6.63886746987952
HOBBIES_1,CA,HOBBIES,d_1469,2015-02-05,"","",439,6.63886746987952
HOBBIES_1,CA,HOBBIES,d_147,2011-06-24,"","",438,5.24995145631068
HOBBIES_1,CA,HOBBIES,d_1470,2015-02-06,"","",406,6.63886746987952
HOBBIES_1,CA,HOBBIES,d_1471,2015-02-07,"","",716,6.66048192771084
HOBBIES_1,CA,HOBBIES,d_1472,2015-02-08,"","",471,6.66048192771084
HOBBIES_1,CA,HOBBIES,d_1473,2015-02-09,"","",489,6.66048192771084
HOBBIES_1,CA,HOBBIES,d_1474,2015-02-10,"","",533,6.66048192771084
HOBBIES_1,CA,HOBBIES,d_1475,2015-02-11,"","",467,6.66048192771084
HOBBIES_1,CA,HOBBIES,d_1476,2015-02-12,"","",395,6.66048192771084
HOBBIES_1,CA,HOBBIES,d_1477,2015-02-13,"","",427,6.66048192771084
HOBBIES_1,CA,HOBBIES,d_1478,2015-02-14,ValentinesDay,Cultural,564,6.64546987951807
HOBBIES_1,CA,HOBBIES,d_1479,2015-02-15,"","",474,6.64546987951807
HOBBIES_1,CA,HOBBIES,d_148,2011-06-25,"","",487,5.24703883495146
HOBBIES_1,CA,HOBBIES,d_1480,2015-02-16,PresidentsDay,National,469,6.64546987951807
HOBBIES_1,CA,HOBBIES,d_1481,2015-02-17,"","",362,6.64546987951807
HOBBIES_1,CA,HOBBIES,d_1482,2015-02-18,LentStart,Religious,388,6.64546987951807
HOBBIES_1,CA,HOBBIES,d_1483,2015-02-19,"","",423,6.64546987951807
HOBBIES_1,CA,HOBBIES,d_1484,2015-02-20,"","",466,6.64546987951807
HOBBIES_1,CA,HOBBIES,d_1485,2015-02-21,"","",523,6.65963855421687
HOBBIES_1,CA,HOBBIES,d_1486,2015-02-22,"","",543,6.65963855421687
HOBBIES_1,CA,HOBBIES,d_1487,2015-02-23,"","",325,6.65963855421687
HOBBIES_1,CA,HOBBIES,d_1488,2015-02-24,"","",349,6.65963855421687
HOBBIES_1,CA,HOBBIES,d_1489,2015-02-25,LentWeek2,Religious,501,6.65963855421687
HOBBIES_1,CA,HOBBIES,d_149,2011-06-26,"","",430,5.24703883495146
HOBBIES_1,CA,HOBBIES,d_1490,2015-02-26,"","",447,6.65963855421687
HOBBIES_1,CA,HOBBIES,d_1491,2015-02-27,"","",681,6.65963855421687
HOBBIES_1,CA,HOBBIES,d_1492,2015-02-28,"","",751,6.64913253012048
HOBBIES_1,CA,HOBBIES,d_1493,2015-03-01,"","",700,6.64913253012048
HOBBIES_1,CA,HOBBIES,d_1494,2015-03-02,"","",414,6.64913253012048
HOBBIES_1,CA,HOBBIES,d_1495,2015-03-03,"","",473,6.64913253012048
HOBBIES_1,CA,HOBBIES,d_1496,2015-03-04,"","",437,6.64913253012048
HOBBIES_1,CA,HOBBIES,d_1497,2015-03-05,Purim End,Religious,513,6.64913253012048
HOBBIES_1,CA,HOBBIES,d_1498,2015-03-06,"","",542,6.64913253012048
HOBBIES_1,CA,HOBBIES,d_1499,2015-03-07,"","",584,6.64449519230769
HOBBIES_1,CA,HOBBIES,d_15,2011-02-12,"","",674,4.95475138121547
HOBBIES_1,CA,HOBBIES,d_150,2011-06-27,"","",528,5.24703883495146
HOBBIES_1,CA,HOBBIES,d_1500,2015-03-08,"","",548,6.64449519230769
HOBBIES_1,CA,HOBBIES,d_1501,2015-03-09,"","",404,6.64449519230769
HOBBIES_1,CA,HOBBIES,d_1502,2015-03-10,"","",446,6.64449519230769
HOBBIES_1,CA,HOBBIES,d_1503,2015-03-11,"","",366,6.64449519230769
HOBBIES_1,CA,HOBBIES,d_1504,2015-03-12,"","",444,6.64449519230769
HOBBIES_1,CA,HOBBIES,d_1505,2015-03-13,"","",372,6.64449519230769
HOBBIES_1,CA,HOBBIES,d_1506,2015-03-14,"","",524,6.65887019230769
HOBBIES_1,CA,HOBBIES,d_1507,2015-03-15,"","",501,6.65887019230769
HOBBIES_1,CA,HOBBIES,d_1508,2015-03-16,"","",616,6.65887019230769
HOBBIES_1,CA,HOBBIES,d_1509,2015-03-17,StPatricksDay,Cultural,400,6.65887019230769
HOBBIES_1,CA,HOBBIES,d_151,2011-06-28,"","",310,5.24703883495146
HOBBIES_1,CA,HOBBIES,d_1510,2015-03-18,"","",420,6.65887019230769
HOBBIES_1,CA,HOBBIES,d_1511,2015-03-19,"","",414,6.65887019230769
HOBBIES_1,CA,HOBBIES,d_1512,2015-03-20,"","",454,6.65887019230769
HOBBIES_1,CA,HOBBIES,d_1513,2015-03-21,"","",605,6.65954326923077
HOBBIES_1,CA,HOBBIES,d_1514,2015-03-22,"","",443,6.65954326923077
HOBBIES_1,CA,HOBBIES,d_1515,2015-03-23,"","",435,6.65954326923077
HOBBIES_1,CA,HOBBIES,d_1516,2015-03-24,"","",509,6.65954326923077
HOBBIES_1,CA,HOBBIES,d_1517,2015-03-25,"","",376,6.65954326923077
HOBBIES_1,CA,HOBBIES,d_1518,2015-03-26,"","",374,6.65954326923077
HOBBIES_1,CA,HOBBIES,d_1519,2015-03-27,"","",502,6.65954326923077
HOBBIES_1,CA,HOBBIES,d_152,2011-06-29,"","",258,5.24703883495146
HOBBIES_1,CA,HOBBIES,d_1520,2015-03-28,"","",482,6.65954326923077
HOBBIES_1,CA,HOBBIES,d_1521,2015-03-29,"","",420,6.65954326923077
HOBBIES_1,CA,HOBBIES,d_1522,2015-03-30,"","",523,6.65954326923077
HOBBIES_1,CA,HOBBIES,d_1523,2015-03-31,"","",356,6.65954326923077
HOBBIES_1,CA,HOBBIES,d_1524,2015-04-01,"","",583,6.65954326923077
HOBBIES_1,CA,HOBBIES,d_1525,2015-04-02,"","",450,6.65954326923077
HOBBIES_1,CA,HOBBIES,d_1526,2015-04-03,"","",514,6.65954326923077
HOBBIES_1,CA,HOBBIES,d_1527,2015-04-04,"","",612,6.65954326923077
HOBBIES_1,CA,HOBBIES,d_1528,2015-04-05,Easter,Cultural,463,6.65954326923077
HOBBIES_1,CA,HOBBIES,d_1529,2015-04-06,"","",464,6.65954326923077
HOBBIES_1,CA,HOBBIES,d_153,2011-06-30,"","",346,5.24703883495146
HOBBIES_1,CA,HOBBIES,d_1530,2015-04-07,"","",552,6.65954326923077
HOBBIES_1,CA,HOBBIES,d_1531,2015-04-08,"","",386,6.65954326923077
HOBBIES_1,CA,HOBBIES,d_1532,2015-04-09,"","",406,6.65954326923077
HOBBIES_1,CA,HOBBIES,d_1533,2015-04-10,"","",453,6.65954326923077
HOBBIES_1,CA,HOBBIES,d_1534,2015-04-11,Pesach End,Religious,629,6.65920673076923
HOBBIES_1,CA,HOBBIES,d_1535,2015-04-12,OrthodoxEaster,Religious,581,6.65920673076923
HOBBIES_1,CA,HOBBIES,d_1536,2015-04-13,"","",403,6.65920673076923
HOBBIES_1,CA,HOBBIES,d_1537,2015-04-14,"","",519,6.65920673076923
HOBBIES_1,CA,HOBBIES,d_1538,2015-04-15,"","",426,6.65920673076923
HOBBIES_1,CA,HOBBIES,d_1539,2015-04-16,"","",494,6.65920673076923
HOBBIES_1,CA,HOBBIES,d_154,2011-07-01,"","",414,5.24703883495146
HOBBIES_1,CA,HOBBIES,d_1540,2015-04-17,"","",370,6.65920673076923
HOBBIES_1,CA,HOBBIES,d_1541,2015-04-18,"","",673,6.68194711538462
HOBBIES_1,CA,HOBBIES,d_1542,2015-04-19,"","",531,6.68194711538462
HOBBIES_1,CA,HOBBIES,d_1543,2015-04-20,"","",417,6.68194711538462
HOBBIES_1,CA,HOBBIES,d_1544,2015-04-21,"","",392,6.68194711538462
HOBBIES_1,CA,HOBBIES,d_1545,2015-04-22,"","",439,6.68194711538462
HOBBIES_1,CA,HOBBIES,d_1546,2015-04-23,"","",460,6.68194711538462
HOBBIES_1,CA,HOBBIES,d_1547,2015-04-24,"","",553,6.68194711538462
HOBBIES_1,CA,HOBBIES,d_1548,2015-04-25,"","",573,6.67894230769231
HOBBIES_1,CA,HOBBIES,d_1549,2015-04-26,"","",481,6.67894230769231
HOBBIES_1,CA,HOBBIES,d_155,2011-07-02,"","",534,5.22816425120773
HOBBIES_1,CA,HOBBIES,d_1550,2015-04-27,"","",406,6.67894230769231
HOBBIES_1,CA,HOBBIES,d_1551,2015-04-28,"","",359,6.67894230769231
HOBBIES_1,CA,HOBBIES,d_1552,2015-04-29,"","",420,6.67894230769231
HOBBIES_1,CA,HOBBIES,d_1553,2015-04-30,"","",403,6.67894230769231
HOBBIES_1,CA,HOBBIES,d_1554,2015-05-01,"","",500,6.67894230769231
HOBBIES_1,CA,HOBBIES,d_1555,2015-05-02,"","",563,6.67853365384615
HOBBIES_1,CA,HOBBIES,d_1556,2015-05-03,"","",568,6.67853365384615
HOBBIES_1,CA,HOBBIES,d_1557,2015-05-04,"","",551,6.67853365384615
HOBBIES_1,CA,HOBBIES,d_1558,2015-05-05,Cinco De Mayo,Cultural,440,6.67853365384615
HOBBIES_1,CA,HOBBIES,d_1559,2015-05-06,"","",500,6.67853365384615
HOBBIES_1,CA,HOBBIES,d_156,2011-07-03,"","",355,5.22816425120773
HOBBIES_1,CA,HOBBIES,d_1560,2015-05-07,"","",451,6.67853365384615
HOBBIES_1,CA,HOBBIES,d_1561,2015-05-08,"","",494,6.67853365384615
HOBBIES_1,CA,HOBBIES,d_1562,2015-05-09,"","",528,6.67685096153846
HOBBIES_1,CA,HOBBIES,d_1563,2015-05-10,Mother's day,Cultural,494,6.67685096153846
HOBBIES_1,CA,HOBBIES,d_1564,2015-05-11,"","",586,6.67685096153846
HOBBIES_1,CA,HOBBIES,d_1565,2015-05-12,"","",501,6.67685096153846
HOBBIES_1,CA,HOBBIES,d_1566,2015-05-13,"","",487,6.67685096153846
HOBBIES_1,CA,HOBBIES,d_1567,2015-05-14,"","",348,6.67685096153846
HOBBIES_1,CA,HOBBIES,d_1568,2015-05-15,"","",523,6.67685096153846
HOBBIES_1,CA,HOBBIES,d_1569,2015-05-16,"","",621,6.6759375
HOBBIES_1,CA,HOBBIES,d_157,2011-07-04,IndependenceDay,National,238,5.22816425120773
HOBBIES_1,CA,HOBBIES,d_1570,2015-05-17,"","",524,6.6759375
HOBBIES_1,CA,HOBBIES,d_1571,2015-05-18,"","",436,6.6759375
HOBBIES_1,CA,HOBBIES,d_1572,2015-05-19,"","",467,6.6759375
HOBBIES_1,CA,HOBBIES,d_1573,2015-05-20,"","",522,6.6759375
HOBBIES_1,CA,HOBBIES,d_1574,2015-05-21,"","",408,6.6759375
HOBBIES_1,CA,HOBBIES,d_1575,2015-05-22,"","",504,6.6759375
HOBBIES_1,CA,HOBBIES,d_1576,2015-05-23,"","",631,6.68021634615385
HOBBIES_1,CA,HOBBIES,d_1577,2015-05-24,"","",622,6.68021634615385
HOBBIES_1,CA,HOBBIES,d_1578,2015-05-25,MemorialDay,National,414,6.68021634615385
HOBBIES_1,CA,HOBBIES,d_1579,2015-05-26,"","",420,6.68021634615385
HOBBIES_1,CA,HOBBIES,d_158,2011-07-05,"","",340,5.22816425120773
HOBBIES_1,CA,HOBBIES,d_1580,2015-05-27,"","",541,6.68021634615385
HOBBIES_1,CA,HOBBIES,d_1581,2015-05-28,"","",420,6.68021634615385
HOBBIES_1,CA,HOBBIES,d_1582,2015-05-29,"","",420,6.68021634615385
HOBBIES_1,CA,HOBBIES,d_1583,2015-05-30,"","",567,6.67920673076923
HOBBIES_1,CA,HOBBIES,d_1584,2015-05-31,"","",667,6.67920673076923
HOBBIES_1,CA,HOBBIES,d_1585,2015-06-01,"","",483,6.67920673076923
HOBBIES_1,CA,HOBBIES,d_1586,2015-06-02,"","",551,6.67920673076923
HOBBIES_1,CA,HOBBIES,d_1587,2015-06-03,"","",402,6.67920673076923
HOBBIES_1,CA,HOBBIES,d_1588,2015-06-04,NBAFinalsStart,Sporting,381,6.67920673076923
HOBBIES_1,CA,HOBBIES,d_1589,2015-06-05,"","",451,6.67920673076923
HOBBIES_1,CA,HOBBIES,d_159,2011-07-06,"","",598,5.22816425120773
HOBBIES_1,CA,HOBBIES,d_1590,2015-06-06,"","",617,6.67800480769231
HOBBIES_1,CA,HOBBIES,d_1591,2015-06-07,"","",534,6.67800480769231
HOBBIES_1,CA,HOBBIES,d_1592,2015-06-08,"","",365,6.67800480769231
HOBBIES_1,CA,HOBBIES,d_1593,2015-06-09,"","",344,6.67800480769231
HOBBIES_1,CA,HOBBIES,d_1594,2015-06-10,"","",483,6.67800480769231
HOBBIES_1,CA,HOBBIES,d_1595,2015-06-11,"","",365,6.67800480769231
HOBBIES_1,CA,HOBBIES,d_1596,2015-06-12,"","",460,6.67800480769231
HOBBIES_1,CA,HOBBIES,d_1597,2015-06-13,"","",544,6.67572115384615
HOBBIES_1,CA,HOBBIES,d_1598,2015-06-14,"","",487,6.67572115384615
HOBBIES_1,CA,HOBBIES,d_1599,2015-06-15,"","",446,6.67572115384615
